Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
SPAZIO @ KOVAN,"888,000",559.73,"1,586",Nov-23,UPPER SERANGOON ROAD,Resale,Strata,52,"17,077",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
EUPHONY GARDENS,"1,155,000","1,205.57",958,Nov-23,JALAN MATA AYER,Resale,Strata,112,"10,313",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
ORCHID PARK CONDOMINIUM,"1,160,000","1,151.75","1,007",Nov-23,YISHUN STREET 81,Resale,Strata,107,"10,841",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,06 to 10
LEICESTER SUITES,"822,000",452.09,"1,818",Nov-23,LEICESTER ROAD,Resale,Strata,42,"19,571",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
STURDEE RESIDENCES,"1,720,000",828.83,"2,075",Nov-23,BEATTY ROAD,Resale,Strata,77,"22,338",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,21 to 25
RIVERBANK @ FERNVALE,"700,000",548.96,"1,275",Nov-23,FERNVALE CLOSE,Resale,Strata,51,"13,725",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,01 to 05
THE GLADES,"1,188,000",688.9,"1,724",Nov-23,BEDOK RISE,Resale,Strata,64,"18,563",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
KERRISDALE,"1,950,000","1,270.15","1,535",Nov-23,STURDEE ROAD,Resale,Strata,118,"16,525",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,01 to 05
THE PARC CONDOMINIUM,"2,450,000","1,420.85","1,724",Nov-23,WEST COAST WALK,Resale,Strata,132,"18,561",-,Condominium,1,Freehold,05,Outside Central Region,01 to 05
LAKE GRANDE,"1,180,000",624.31,"1,890",Nov-23,JURONG LAKE LINK,Resale,Strata,58,"20,345",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,06 to 10
THE TAPESTRY,"760,000",441.32,"1,722",Nov-23,TAMPINES STREET 86,Resale,Strata,41,"18,537",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
EON SHENTON,"1,790,000","1,130.22","1,584",Nov-23,SHENTON WAY,Resale,Strata,105,"17,048",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,31 to 35
MIDTOWN RESIDENCES,"955,000",645.84,"1,479",Nov-23,UPPER SERANGOON ROAD,Resale,Strata,60,"15,917",-,Apartment,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
THE BENCOOLEN,"1,587,500","1,270.15","1,250",Nov-23,BENCOOLEN STREET,Resale,Strata,118,"13,453",-,Apartment,1,99 yrs lease commencing from 1995,07,Rest of Central Region,01 to 05
THE INFLORA,"1,300,000","1,108.69","1,173",Nov-23,FLORA DRIVE,Resale,Strata,103,"12,621",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
LAKE GRANDE,"875,000",473.62,"1,847",Nov-23,JURONG LAKE LINK,Resale,Strata,44,"19,886",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,11 to 15
STIRLING RESIDENCES,"1,550,000",688.9,"2,250",Nov-23,STIRLING ROAD,Resale,Strata,64,"24,219",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
TRILIVE,"1,610,000",904.18,"1,781",Nov-23,TAMPINES ROAD,Resale,Strata,84,"19,167",-,Condominium,1,Freehold,19,Outside Central Region,06 to 10
LE QUEST,"1,075,000",613.55,"1,752",Nov-23,BUKIT BATOK STREET 41,Resale,Strata,57,"18,860",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,06 to 10
PARC ROSEWOOD,"815,000",753.48,"1,082",Nov-23,ROSEWOOD DRIVE,Resale,Strata,70,"11,643",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
JADESCAPE,"1,668,000",764.24,"2,183",Nov-23,SHUNFU ROAD,Resale,Strata,71,"23,493",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15
THE SIENA,"1,750,000",979.52,"1,787",Nov-23,TAN KIM CHENG ROAD,Resale,Strata,91,"19,231",-,Apartment,1,99 yrs lease commencing from 2013,10,Core Central Region,01 to 05
THOMSON THREE,"2,020,000","1,044.11","1,935",Nov-23,BRIGHT HILL DRIVE,Resale,Strata,97,"20,825",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,01 to 05
STIRLING RESIDENCES,"1,638,888",688.9,"2,379",Nov-23,STIRLING ROAD,Resale,Strata,64,"25,608",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,36 to 40
NIN RESIDENCE,"835,000",527.44,"1,583",Nov-23,PHENG GECK AVENUE,Resale,Strata,49,"17,041",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,11 to 15
PARC VISTA,"2,300,000","2,378.84",967,Nov-23,CORPORATION ROAD,Resale,Strata,221,"10,407",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,11 to 15
CAPE ROYALE,"4,204,000","1,905.23","2,207",Nov-23,COVE WAY,Resale,Strata,177,"23,751",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,11 to 15
MIDTOWN RESIDENCES,"1,020,000",656.6,"1,553",Oct-23,UPPER SERANGOON ROAD,Resale,Strata,61,"16,721",-,Apartment,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
BALLOTA PARK CONDOMINIUM,"1,420,000","1,431.61",992,Oct-23,MARIAM WAY,Resale,Strata,133,"10,677",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
3@PHILLIPS,"1,400,000","1,022.58","1,369",Oct-23,PHILLIPS AVENUE,Resale,Strata,95,"14,737",-,Apartment,1,999 yrs lease commencing from 1886,19,Outside Central Region,01 to 05
VALLEY PARK,"4,060,000","1,808.35","2,245",Oct-23,RIVER VALLEY ROAD,Resale,Strata,168,"24,167",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,16 to 20
COASTAL BREEZE RESIDENCES,"1,268,000","1,151.75","1,101",Oct-23,LOYANG BESAR CLOSE,Resale,Strata,107,"11,850",-,Condominium,1,99 yrs lease commencing from 2008,17,Outside Central Region,01 to 05
REGENT RESIDENCES,"1,100,000",688.9,"1,597",Oct-23,SERANGOON ROAD,Resale,Strata,64,"17,188",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
D'NEST,"1,268,000",936.47,"1,354",Oct-23,PASIR RIS GROVE,Resale,Strata,87,"14,575",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
WALLICH RESIDENCE,"5,210,000","1,668.42","3,123",Oct-23,WALLICH STREET,Resale,Strata,155,"33,613",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,46 to 50
THE BAYSHORE,"1,200,000",947.23,"1,267",Oct-23,BAYSHORE ROAD,Resale,Strata,88,"13,636",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,01 to 05
FABER CREST,"1,700,888","1,377.79","1,235",Oct-23,FABER HEIGHTS,Resale,Strata,128,"13,288",-,Condominium,1,99 yrs lease commencing from 1996,05,Outside Central Region,01 to 05
MILLAGE,"733,000",462.85,"1,584",Oct-23,CHANGI ROAD,Resale,Strata,43,"17,047",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
TRIBECA,"1,330,000",516.67,"2,574",Oct-23,KIM SENG ROAD,Resale,Strata,48,"27,708",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
RIVER ISLES,"1,160,000",893.41,"1,298",Oct-23,EDGEDALE PLAINS,Resale,Strata,83,"13,976",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
THE GARDEN RESIDENCES,"1,750,000",968.76,"1,806",Oct-23,SERANGOON NORTH VIEW,Resale,Strata,90,"19,444",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,01 to 05
THE NAUTICAL,"950,000",785.77,"1,209",Oct-23,JALAN SENDUDOK,Resale,Strata,73,"13,014",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
TURQUOISE,"4,610,000","2,680.24","1,720",Oct-23,COVE DRIVE,Resale,Strata,249,"18,514",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
KINGSFORD WATERBAY,"970,000",678.13,"1,430",Oct-23,UPPER SERANGOON VIEW,Resale,Strata,63,"15,397",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
BARTLEY RESIDENCES,"2,000,000","1,162.51","1,720",Oct-23,LORONG HOW SUN,Resale,Strata,108,"18,519",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
RIVERSAILS,"1,250,000",947.23,"1,320",Oct-23,UPPER SERANGOON CRESCENT,Resale,Strata,88,"14,205",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
ONE SHENTON,"2,550,000","1,539.25","1,657",Oct-23,SHENTON WAY,Resale,Strata,143,"17,832",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,11 to 15
THE GARDEN RESIDENCES,"2,300,000","1,194.8","1,925",Oct-23,SERANGOON NORTH VIEW,Resale,Strata,111,"20,721",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,06 to 10
OLEANAS RESIDENCE,"3,200,000","1,668.42","1,918",Oct-23,KIM YAM ROAD,Resale,Strata,155,"20,645",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
J GATEWAY,"1,060,000",527.44,"2,010",Oct-23,GATEWAY DRIVE,Resale,Strata,49,"21,633",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,11 to 15
THE TROPICA,"1,425,000","1,237.86","1,151",Oct-23,TAMPINES AVENUE 1,Resale,Strata,115,"12,391",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,11 to 15
MARTIA RESIDENCE,"2,350,000","1,948.28","1,206",Oct-23,MARTIA ROAD,Resale,Strata,181,"12,983",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
NORTHVALE,"1,380,000","1,270.15","1,086",Oct-23,CHOA CHU KANG LOOP,Resale,Strata,118,"11,695",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,06 to 10
URBAN VISTA,"758,000",441.32,"1,718",Oct-23,TANAH MERAH KECHIL LINK,Resale,Strata,41,"18,488",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
THE MARQUE @ IRRAWADDY,"1,790,000","1,087.16","1,646",Oct-23,SHAN ROAD,Resale,Strata,101,"17,723",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
HIGH PARK RESIDENCES,"900,000",581.26,"1,548",Oct-23,FERNVALE ROAD,Resale,Strata,54,"16,667",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
THE INTERLACE,"2,870,000","1,872.94","1,532",Oct-23,DEPOT ROAD,Resale,Strata,174,"16,494",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,16 to 20
JUI RESIDENCES,"840,000",430.56,"1,951",Oct-23,SERANGOON ROAD,Resale,Strata,40,"21,000",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
DOUBLE BAY RESIDENCES,"1,270,000",936.47,"1,356",Oct-23,SIMEI STREET 4,Resale,Strata,87,"14,598",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
THE POIZ RESIDENCES,"820,000",419.8,"1,953",Oct-23,MEYAPPA CHETTIAR ROAD,Resale,Strata,39,"21,026",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
SEASIDE RESIDENCES,"1,318,000",592.02,"2,226",Oct-23,SIGLAP LINK,Resale,Strata,55,"23,964",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,21 to 25
AZALEA PARK CONDOMINIUM,"1,470,000","1,334.74","1,101",Oct-23,FLORA ROAD,Resale,Strata,124,"11,855",-,Condominium,1,999 yrs lease commencing from 1885,17,Outside Central Region,06 to 10
POLLEN & BLEU,"1,010,000",548.96,"1,840",Oct-23,FARRER DRIVE,Resale,Strata,51,"19,804",-,Condominium,1,99 yrs lease commencing from 2012,10,Core Central Region,01 to 05
THE INTERLACE,"1,720,000","1,054.87","1,631",Oct-23,DEPOT ROAD,Resale,Strata,98,"17,551",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,01 to 05
CAPE ROYALE,"3,659,000","1,722.24","2,125",Oct-23,COVE WAY,Resale,Strata,160,"22,869",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,06 to 10
BLUE HORIZON,"1,670,000","1,162.51","1,437",Oct-23,WEST COAST CRESCENT,Resale,Strata,108,"15,463",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,11 to 15
ASPEN HEIGHTS,"3,300,000","1,571.54","2,100",Oct-23,RIVER VALLEY ROAD,Resale,Strata,146,"22,603",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
283 STUDIO,"1,030,000",527.44,"1,953",Oct-23,RIVER VALLEY ROAD,Resale,Strata,49,"21,020",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
PARC OASIS,"1,490,088","1,227.1","1,214",Oct-23,JURONG EAST AVENUE 1,Resale,Strata,114,"13,071",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,16 to 20
BARTLEY RIDGE,"808,000",462.85,"1,746",Oct-23,MOUNT VERNON ROAD,Resale,Strata,43,"18,791",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
PARC VISTA,"1,155,000","1,054.87","1,095",Oct-23,CORPORATION ROAD,Resale,Strata,98,"11,786",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,06 to 10
THE IMPERIAL,"3,400,000","1,410.08","2,411",Oct-23,JALAN RUMBIA,Resale,Strata,131,"25,954",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
GRANDEUR PARK RESIDENCES,"1,290,000",667.37,"1,933",Oct-23,BEDOK SOUTH AVENUE 3,Resale,Strata,62,"20,806",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,11 to 15
BELLA CASITA,"830,000",462.85,"1,793",Oct-23,IPOH LANE,Resale,Strata,43,"19,302",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
MANHATTAN MANSIONS,"3,990,000","2,195.86","1,817",Oct-23,GRANGE ROAD,Resale,Strata,204,"19,559",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
MONTEBLEU,"2,220,000","1,140.98","1,946",Oct-23,MINBU ROAD,Resale,Strata,106,"20,943",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
GARDENVISTA,"1,950,000","1,108.69","1,759",Oct-23,DUNEARN ROAD,Resale,Strata,103,"18,932",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,06 to 10
EASTBAY,"1,728,000","1,108.69","1,559",Oct-23,TAY LIAN TECK ROAD,Resale,Strata,103,"16,777",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
WHISTLER GRAND,"2,150,000","1,065.64","2,018",Oct-23,WEST COAST VALE,Resale,Strata,99,"21,717",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,21 to 25
PARVIS,"2,308,000",990.29,"2,331",Oct-23,HOLLAND HILL,Resale,Strata,92,"25,087",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
NATURA@HILLVIEW,"1,450,000","1,216.33","1,192",Oct-23,HILLVIEW TERRACE,Resale,Strata,113,"12,832",-,Apartment,1,Freehold,23,Outside Central Region,06 to 10
TREVISTA,"1,399,000",861.12,"1,625",Oct-23,LORONG 3 TOA PAYOH,Resale,Strata,80,"17,488",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,01 to 05
STIRLING RESIDENCES,"2,260,000",979.52,"2,307",Oct-23,STIRLING ROAD,Resale,Strata,91,"24,835",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
THE CAPE,"1,240,000",645.84,"1,920",Oct-23,AMBER ROAD,Resale,Strata,60,"20,667",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
CONCOURSE SKYLINE,"2,528,000","1,151.75","2,195",Oct-23,BEACH ROAD,Resale,Strata,107,"23,626",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,36 to 40
TROPIKA EAST,"1,180,000",839.59,"1,405",Oct-23,FOO KIM LIN ROAD,Resale,Strata,78,"15,128",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
RIVERSOUND RESIDENCE,"2,108,000","2,195.86",960,Oct-23,SENGKANG EAST AVENUE,Resale,Strata,204,"10,333",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
VIBES @ EAST COAST,"693,000",398.27,"1,740",Oct-23,TELOK KURAU ROAD,Resale,Strata,37,"18,730",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SENNETT RESIDENCE,"1,280,000",742.72,"1,723",Oct-23,PHENG GECK AVENUE,Resale,Strata,69,"18,551",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,01 to 05
THE RIVERINE BY THE PARK,"2,520,000","1,205.57","2,090",Oct-23,KALLANG ROAD,Resale,Strata,112,"22,500",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
COSTA RHU,"1,535,000","1,011.82","1,517",Oct-23,RHU CROSS,Resale,Strata,94,"16,330",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
THE HILLIER,"980,000",678.13,"1,445",Oct-23,HILLVIEW RISE,Resale,Strata,63,"15,556",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15
THE TAPESTRY,"780,000",473.62,"1,647",Oct-23,TAMPINES STREET 86,Resale,Strata,44,"17,727",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,01 to 05
CASA MERAH,"1,750,000","1,248.62","1,402",Oct-23,TANAH MERAH KECHIL AVENUE,Resale,Strata,116,"15,086",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,01 to 05
CHILTERN PARK,"1,810,000","1,270.15","1,425",Oct-23,SERANGOON AVENUE 3,Resale,Strata,118,"15,339",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,01 to 05
D'NEST,"740,000",484.38,"1,528",Oct-23,PASIR RIS GROVE,Resale,Strata,45,"16,444",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
THE GLADES,"1,310,000",721.19,"1,816",Oct-23,BEDOK RISE,Resale,Strata,67,"19,552",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,11 to 15
RAFFLESIA CONDOMINIUM,"1,860,000","1,194.8","1,557",Oct-23,BISHAN STREET 21,Resale,Strata,111,"16,757",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,16 to 20
ASTORIA PARK,"1,570,000","1,173.28","1,338",Oct-23,LORONG MYDIN,Resale,Strata,109,"14,404",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,11 to 15
KOVAN REGENCY,"2,880,000","1,743.77","1,652",Oct-23,KOVAN RISE,Resale,Strata,162,"17,778",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
D'LEEDON,"4,128,000","2,152.8","1,918",Oct-23,LEEDON HEIGHTS,Resale,Strata,200,"20,640",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,21 to 25
THOMSON GROVE,"2,220,000","1,485.43","1,495",Oct-23,YIO CHU KANG ROAD,Resale,Strata,138,"16,087",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
ONE DRAYCOTT,"2,200,000",731.95,"3,006",Oct-23,DRAYCOTT PARK,Resale,Strata,68,"32,353",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
PARK COLONIAL,"985,000",462.85,"2,128",Oct-23,WOODLEIGH LANE,Resale,Strata,43,"22,907",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
BARTLEY RIDGE,"1,450,000",828.83,"1,749",Oct-23,MOUNT VERNON ROAD,Resale,Strata,77,"18,831",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
OPTIMA @ TANAH MERAH,"1,250,000",914.94,"1,366",Oct-23,TANAH MERAH KECHIL AVENUE,Resale,Strata,85,"14,706",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,01 to 05
ONE CLAYMORE,"3,080,000","1,969.81","1,564",Oct-23,CLAYMORE DRIVE,Resale,Strata,183,"16,831",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
ICON,"2,225,000","1,119.46","1,988",Oct-23,GOPENG STREET,Resale,Strata,104,"21,394",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,41 to 45
STIRLING RESIDENCES,"1,600,000",688.9,"2,323",Oct-23,STIRLING ROAD,Resale,Strata,64,"25,000",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,21 to 25
CASABLANCA,"980,000",925.7,"1,059",Oct-23,ROSEWOOD DRIVE,Resale,Strata,86,"11,395",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,11 to 15
ONE DRAYCOTT,"2,100,000",731.95,"2,869",Oct-23,DRAYCOTT PARK,Resale,Strata,68,"30,882",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PARVIS,"2,395,000",990.29,"2,418",Oct-23,HOLLAND HILL,Resale,Strata,92,"26,033",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
DAHLIA PARK CONDOMINIUM,"1,828,000","1,786.82","1,023",Oct-23,FLORA DRIVE,Resale,Strata,166,"11,012",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
CHATEAU LE FAME,"1,610,000",839.59,"1,918",Oct-23,EWE BOON ROAD,Resale,Strata,78,"20,641",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
SEASIDE RESIDENCES,"1,180,000",505.91,"2,332",Oct-23,SIGLAP LINK,Resale,Strata,47,"25,106",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,11 to 15
PARC RIVIERA,"790,000",462.85,"1,707",Oct-23,WEST COAST VALE,Resale,Strata,43,"18,372",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,31 to 35
URBAN VISTA,"860,000",624.31,"1,378",Oct-23,TANAH MERAH KECHIL LINK,Resale,Strata,58,"14,828",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
EASTWOOD CENTRE,"1,400,000","1,603.84",873,Oct-23,EASTWOOD ROAD,Resale,Strata,149,"9,396",-,Apartment,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
TROPICAL SPRING,"1,500,000","1,377.79","1,089",Oct-23,SIMEI STREET 4,Resale,Strata,128,"11,719",-,Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,06 to 10
SUNGLADE,"1,818,000","1,517.72","1,198",Oct-23,SERANGOON AVENUE 2,Resale,Strata,141,"12,894",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,01 to 05
PARC BOTANNIA,"1,250,000",785.77,"1,591",Oct-23,FERNVALE STREET,Resale,Strata,73,"17,123",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
THOMSON V TWO,"860,000",559.73,"1,536",Oct-23,SIN MING ROAD,Resale,Strata,52,"16,538",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
THE GLADES,"773,000",452.09,"1,710",Oct-23,BEDOK RISE,Resale,Strata,42,"18,405",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
BALLOTA PARK CONDOMINIUM,"1,380,000","1,313.21","1,051",Oct-23,MARIAM WAY,Resale,Strata,122,"11,311",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
PANDAN VALLEY,"1,700,000","1,173.28","1,449",Oct-23,PANDAN VALLEY,Resale,Strata,109,"15,596",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
MY MANHATTAN,"1,290,000",871.88,"1,480",Oct-23,SIMEI STREET 3,Resale,Strata,81,"15,926",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
RICH EAST GARDEN,"3,680,000","2,551.07","1,443",Oct-23,UPPER EAST COAST ROAD,Resale,Strata,237,"15,527",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
BOATHOUSE RESIDENCES,"1,280,000","1,076.4","1,189",Oct-23,UPPER SERANGOON VIEW,Resale,Strata,100,"12,800",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
PALM ISLES,"924,000",785.77,"1,176",Oct-23,FLORA DRIVE,Resale,Strata,73,"12,658",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
THE ANCHORAGE,"2,750,000","1,420.85","1,935",Oct-23,ALEXANDRA ROAD,Resale,Strata,132,"20,833",-,Condominium,1,Freehold,03,Rest of Central Region,11 to 15
THE LAKEFRONT RESIDENCES,"840,000",505.91,"1,660",Oct-23,LAKESIDE DRIVE,Resale,Strata,47,"17,872",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,06 to 10
PARC EMILY,"1,820,000",893.41,"2,037",Oct-23,MOUNT EMILY ROAD,Resale,Strata,83,"21,928",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
A TREASURE TROVE,"1,480,000","1,044.11","1,417",Oct-23,PUNGGOL WALK,Resale,Strata,97,"15,258",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE POIZ RESIDENCES,"2,190,000","1,184.04","1,850",Oct-23,MEYAPPA CHETTIAR ROAD,Resale,Strata,110,"19,909",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,01 to 05
STRATUM,"1,620,000","1,388.56","1,167",Oct-23,ELIAS ROAD,Resale,Strata,129,"12,558",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
Q BAY RESIDENCES,"1,650,000","1,119.46","1,474",Oct-23,TAMPINES STREET 86,Resale,Strata,104,"15,865",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,16 to 20
PARC ESTA,"1,175,000",527.44,"2,228",Oct-23,SIMS AVENUE,Resale,Strata,49,"23,980",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
NAUNG RESIDENCE,"1,080,000","1,022.58","1,056",Oct-23,JALAN NAUNG,Resale,Strata,95,"11,368",-,Apartment,1,999 yrs lease commencing from 1883,19,Outside Central Region,01 to 05
SANT RITZ,"1,165,000",656.6,"1,774",Oct-23,PHENG GECK AVENUE,Resale,Strata,61,"19,098",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
PRESTIGE LOFT,"1,200,000",753.48,"1,593",Oct-23,TELOK KURAU ROAD,Resale,Strata,70,"17,143",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
CUBE 8,"1,668,000",925.7,"1,802",Oct-23,THOMSON ROAD,Resale,Strata,86,"19,395",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
BUKIT REGENCY,"1,888,000","1,356.26","1,392",Oct-23,UPPER BUKIT TIMAH VIEW,Resale,Strata,126,"14,984",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
