Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE TOPIARY,"1,020,000",753.48,"1,354",Mar-24,FERNVALE LANE,Resale,Strata,70,"14,571",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,06 to 10
SOL ACRES,"1,160,000",871.88,"1,330",Mar-24,CHOA CHU KANG GROVE,Resale,Strata,81,"14,321",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,01 to 05
THE BROWNSTONE,"1,290,000",914.94,"1,410",Mar-24,CANBERRA DRIVE,Resale,Strata,85,"15,176",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
SOL ACRES,"1,288,888",925.7,"1,392",Mar-24,CHOA CHU KANG GROVE,Resale,Strata,86,"14,987",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,06 to 10
THE AMORE,"1,470,000","1,097.93","1,339",Mar-24,EDGEDALE PLAINS,Resale,Strata,102,"14,412",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
LAKE LIFE,"1,610,000","1,119.46","1,438",Mar-24,TAO CHING ROAD,Resale,Strata,104,"15,481",-,Executive Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,11 to 15
THE BROWNSTONE,"1,360,000",990.29,"1,373",Mar-24,CANBERRA DRIVE,Resale,Strata,92,"14,783",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
NUOVO,"2,450,000","2,432.66","1,007",Mar-24,ANG MO KIO AVENUE 9,Resale,Strata,226,"10,841",-,Executive Condominium,1,99 yrs lease commencing from 2001,20,Outside Central Region,16 to 20
HERON BAY,"1,840,000","1,388.56","1,325",Mar-24,UPPER SERANGOON VIEW,Resale,Strata,129,"14,264",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
LAKE LIFE,"1,100,000",742.72,"1,481",Mar-24,TAO CHING ROAD,Resale,Strata,69,"15,942",-,Executive Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,16 to 20
THE TERRACE,"1,350,000","1,001.05","1,349",Mar-24,EDGEDALE PLAINS,Resale,Strata,93,"14,516",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
THE TOPIARY,"1,400,000","1,054.87","1,327",Mar-24,FERNVALE LANE,Resale,Strata,98,"14,286",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,01 to 05
WANDERVALE,"1,500,000","1,097.93","1,366",Mar-24,CHOA CHU KANG AVENUE 3,Resale,Strata,102,"14,706",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,01 to 05
1 CANBERRA,"1,200,000","1,011.82","1,186",Mar-24,CANBERRA DRIVE,Resale,Strata,94,"12,766",-,Executive Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,01 to 05
CITYLIFE@TAMPINES,"1,930,000","1,377.79","1,401",Mar-24,TAMPINES CENTRAL 7,Resale,Strata,128,"15,078",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
TREASURE CREST,"1,584,000","1,151.75","1,375",Mar-24,ANCHORVALE CRESCENT,Resale,Strata,107,"14,804",-,Executive Condominium,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10
WINDERMERE,"1,420,000","1,453.14",977,Mar-24,CHOA CHU KANG STREET 64,Resale,Strata,135,"10,519",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,11 to 15
NORTHWAVE,"880,000",667.37,"1,319",Mar-24,WOODLANDS VIEW,Resale,Strata,62,"14,194",-,Executive Condominium,1,99 yrs lease commencing from 2015,25,Outside Central Region,01 to 05
WHITEWATER,"1,303,888","1,140.98","1,143",Mar-24,PASIR RIS STREET 72,Resale,Strata,106,"12,301",-,Executive Condominium,1,99 yrs lease commencing from 2002,18,Outside Central Region,06 to 10
THE VISIONAIRE,"1,525,000","1,140.98","1,337",Mar-24,CANBERRA DRIVE,Resale,Strata,106,"14,387",-,Executive Condominium,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
SOL ACRES,"1,278,000",925.7,"1,381",Mar-24,CHOA CHU KANG GROVE,Resale,Strata,86,"14,860",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,11 to 15
HERON BAY,"1,030,000",775.01,"1,329",Mar-24,UPPER SERANGOON VIEW,Resale,Strata,72,"14,306",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
THE VISIONAIRE,"1,480,000","1,205.57","1,228",Mar-24,CANBERRA DRIVE,Resale,Strata,112,"13,214",-,Executive Condominium,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
SKYPARK RESIDENCES,"1,945,000","1,528.49","1,272",Mar-24,SEMBAWANG CRESCENT,Resale,Strata,142,"13,697",-,Executive Condominium,1,99 yrs lease commencing from 2013,27,Outside Central Region,01 to 05
THE CRITERION,"1,228,000","1,011.82","1,214",Mar-24,YISHUN STREET 51,Resale,Strata,94,"13,064",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
WANDERVALE,"1,820,000","1,248.62","1,458",Mar-24,CHOA CHU KANG AVENUE 3,Resale,Strata,116,"15,690",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,06 to 10
SOL ACRES,"1,555,000","1,097.93","1,416",Mar-24,CHOA CHU KANG GROVE,Resale,Strata,102,"15,245",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,11 to 15
NORTHWAVE,"1,360,000","1,087.16","1,251",Mar-24,WOODLANDS VIEW,Resale,Strata,101,"13,465",-,Executive Condominium,1,99 yrs lease commencing from 2015,25,Outside Central Region,06 to 10
ESPARINA RESIDENCES,"2,225,000","1,367.03","1,628",Mar-24,COMPASSVALE BOW,Resale,Strata,127,"17,520",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
THE BROWNSTONE,"1,350,000",936.47,"1,442",Mar-24,CANBERRA DRIVE,Resale,Strata,87,"15,517",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
SOL ACRES,"1,292,000",925.7,"1,396",Mar-24,CHOA CHU KANG GROVE,Resale,Strata,86,"15,023",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,11 to 15
ARC AT TAMPINES,"1,480,000","1,130.22","1,309",Mar-24,TAMPINES AVENUE 8,Resale,Strata,105,"14,095",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
THE VISIONAIRE,"1,680,000","1,280.92","1,312",Mar-24,CANBERRA DRIVE,Resale,Strata,119,"14,118",-,Executive Condominium,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
BLOSSOM RESIDENCES,"1,358,000","1,054.87","1,287",Mar-24,SEGAR ROAD,Resale,Strata,98,"13,857",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
TREASURE CREST,"1,550,000","1,076.4","1,440",Mar-24,ANCHORVALE CRESCENT,Resale,Strata,100,"15,500",-,Executive Condominium,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10
LILYDALE,"1,420,000","1,420.85",999,Mar-24,YISHUN AVENUE 6,Resale,Strata,132,"10,758",-,Executive Condominium,1,99 yrs lease commencing from 2000,27,Outside Central Region,01 to 05
WHITEWATER,"1,195,000","1,140.98","1,047",Mar-24,PASIR RIS STREET 72,Resale,Strata,106,"11,274",-,Executive Condominium,1,99 yrs lease commencing from 2002,18,Outside Central Region,06 to 10
SKYPARK RESIDENCES,"2,120,000","1,593.07","1,331",Mar-24,SEMBAWANG CRESCENT,Resale,Strata,148,"14,324",-,Executive Condominium,1,99 yrs lease commencing from 2013,27,Outside Central Region,11 to 15
THE BROWNSTONE,"1,530,000","1,130.22","1,354",Mar-24,CANBERRA DRIVE,Resale,Strata,105,"14,571",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
THE CRITERION,"1,238,000","1,022.58","1,211",Mar-24,YISHUN STREET 51,Resale,Strata,95,"13,032",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
THE TOPIARY,"1,320,000",914.94,"1,443",Mar-24,FERNVALE LANE,Resale,Strata,85,"15,529",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,16 to 20
THE TERRACE,"1,500,000","1,076.4","1,394",Mar-24,EDGEDALE PLAINS,Resale,Strata,100,"15,000",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
FORESTVILLE,"1,810,000","1,722.24","1,051",Mar-24,WOODLANDS DRIVE 16,Resale,Strata,160,"11,313",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,01 to 05
HERON BAY,"1,330,000","1,033.34","1,287",Mar-24,UPPER SERANGOON VIEW,Resale,Strata,96,"13,854",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
THE VALES,"1,300,000",904.18,"1,438",Mar-24,ANCHORVALE CRESCENT,Resale,Strata,84,"15,476",-,Executive Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
NORTHWAVE,"880,000",667.37,"1,319",Mar-24,WOODLANDS VIEW,Resale,Strata,62,"14,194",-,Executive Condominium,1,99 yrs lease commencing from 2015,25,Outside Central Region,06 to 10
SOL ACRES,"1,150,000",850.36,"1,352",Mar-24,CHOA CHU KANG GROVE,Resale,Strata,79,"14,557",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,21 to 25
THE CANOPY,"985,000",871.88,"1,130",Mar-24,YISHUN AVENUE 11,Resale,Strata,81,"12,160",-,Executive Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
SIGNATURE AT YISHUN,"985,000",775.01,"1,271",Mar-24,YISHUN STREET 51,Resale,Strata,72,"13,681",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
THE VISIONAIRE,"1,150,000",871.88,"1,319",Mar-24,CANBERRA DRIVE,Resale,Strata,81,"14,198",-,Executive Condominium,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
THE CRITERION,"1,440,000","1,119.46","1,286",Mar-24,YISHUN STREET 51,Resale,Strata,104,"13,846",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
SOL ACRES,"1,170,000",936.47,"1,249",Mar-24,CHOA CHU KANG GROVE,Resale,Strata,87,"13,448",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,01 to 05
SOL ACRES,"1,006,888",710.42,"1,417",Mar-24,CHOA CHU KANG GROVE,Resale,Strata,66,"15,256",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,06 to 10
SOL ACRES,"2,035,000","1,377.79","1,477",Mar-24,CHOA CHU KANG GROVE,Resale,Strata,128,"15,898",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,16 to 20
THE CRITERION,"1,273,000","1,001.05","1,272",Mar-24,YISHUN STREET 51,Resale,Strata,93,"13,688",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
ARC AT TAMPINES,"1,330,000",958,"1,388",Mar-24,TAMPINES AVENUE 8,Resale,Strata,89,"14,944",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
PRIVE,"1,950,000","1,399.32","1,394",Mar-24,PUNGGOL FIELD,Resale,Strata,130,"15,000",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
LUSH ACRES,"1,330,000","1,054.87","1,261",Mar-24,FERNVALE CLOSE,Resale,Strata,98,"13,571",-,Executive Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,01 to 05
SOL ACRES,"820,000",570.49,"1,437",Mar-24,CHOA CHU KANG GROVE,Resale,Strata,53,"15,472",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,01 to 05
ESPARINA RESIDENCES,"1,545,000","1,001.05","1,543",Mar-24,COMPASSVALE BOW,Resale,Strata,93,"16,613",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
THE FLORIDA,"1,510,000","1,571.54",961,Mar-24,HOUGANG AVENUE 7,Resale,Strata,146,"10,342",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
BELLEWATERS,"1,680,000","1,270.15","1,323",Mar-24,ANCHORVALE CRESCENT,Resale,Strata,118,"14,237",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
THE BROWNSTONE,"1,300,000",958,"1,357",Mar-24,CANBERRA DRIVE,Resale,Strata,89,"14,607",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
1 CANBERRA,"1,230,000","1,044.11","1,178",Mar-24,CANBERRA DRIVE,Resale,Strata,97,"12,680",-,Executive Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10
SOL ACRES,"1,468,888","1,001.05","1,467",Mar-24,CHOA CHU KANG GROVE,Resale,Strata,93,"15,794",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,16 to 20
HERON BAY,"1,620,000","1,280.92","1,265",Mar-24,UPPER SERANGOON VIEW,Resale,Strata,119,"13,613",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
THE AMORE,"1,250,000",990.29,"1,262",Mar-24,EDGEDALE PLAINS,Resale,Strata,92,"13,587",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
TWIN FOUNTAINS,"1,268,000","1,054.87","1,202",Mar-24,WOODLANDS AVENUE 6,Resale,Strata,98,"12,939",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,01 to 05
WATERCOLOURS,"1,100,000",914.94,"1,202",Mar-24,PASIR RIS LINK,Resale,Strata,85,"12,941",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
SIMEI GREEN CONDOMINIUM,"1,488,000","1,356.26","1,097",Mar-24,SIMEI STREET 4,Resale,Strata,126,"11,810",-,Executive Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
FORESTVILLE,"1,170,000","1,065.64","1,098",Mar-24,WOODLANDS DRIVE 16,Resale,Strata,99,"11,818",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,01 to 05
THE TERRACE,"1,390,000","1,076.4","1,291",Mar-24,EDGEDALE PLAINS,Resale,Strata,100,"13,900",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
SOL ACRES,"1,010,000",710.42,"1,422",Mar-24,CHOA CHU KANG GROVE,Resale,Strata,66,"15,303",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,11 to 15
TWIN WATERFALLS,"1,470,000","1,087.16","1,352",Mar-24,PUNGGOL WALK,Resale,Strata,101,"14,554",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE FLORAVALE,"1,280,000","1,237.86","1,034",Mar-24,WESTWOOD AVENUE,Resale,Strata,115,"11,130",-,Executive Condominium,1,99 yrs lease commencing from 1997,22,Outside Central Region,01 to 05
THE VALES,"1,140,000",764.24,"1,492",Mar-24,ANCHORVALE CRESCENT,Resale,Strata,71,"16,056",-,Executive Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
SOL ACRES,"760,000",495.14,"1,535",Mar-24,CHOA CHU KANG GROVE,Resale,Strata,46,"16,522",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,21 to 25
LUSH ACRES,"1,640,000","1,205.57","1,360",Mar-24,FERNVALE CLOSE,Resale,Strata,112,"14,643",-,Executive Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,01 to 05
BELLEWOODS,"1,442,888","1,227.1","1,176",Mar-24,WOODLANDS AVENUE 5,Resale,Strata,114,"12,657",-,Executive Condominium,1,99 yrs lease commencing from 2013,25,Outside Central Region,01 to 05
WESTWOOD RESIDENCES,"1,618,000","1,237.86","1,307",Mar-24,WESTWOOD AVENUE,Resale,Strata,115,"14,070",-,Executive Condominium,1,99 yrs lease commencing from 2014,22,Outside Central Region,11 to 15
AUSTVILLE RESIDENCES,"1,400,000","1,022.58","1,369",Mar-24,SENGKANG EAST AVENUE,Resale,Strata,95,"14,737",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
THE FLORAVALE,"1,268,000","1,313.21",966,Mar-24,WESTWOOD AVENUE,Resale,Strata,122,"10,393",-,Executive Condominium,1,99 yrs lease commencing from 1997,22,Outside Central Region,01 to 05
TREASURE CREST,"1,460,000","1,076.4","1,356",Mar-24,ANCHORVALE CRESCENT,Resale,Strata,100,"14,600",-,Executive Condominium,1,99 yrs lease commencing from 2015,19,Outside Central Region,01 to 05
BLOSSOM RESIDENCES,"1,580,000","1,270.15","1,244",Mar-24,SEGAR ROAD,Resale,Strata,118,"13,390",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
WHITEWATER,"1,200,000","1,140.98","1,052",Mar-24,PASIR RIS STREET 72,Resale,Strata,106,"11,321",-,Executive Condominium,1,99 yrs lease commencing from 2002,18,Outside Central Region,11 to 15
PRIVE,"1,080,000",828.83,"1,303",Mar-24,PUNGGOL FIELD,Resale,Strata,77,"14,026",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
WATERCOLOURS,"1,163,000",947.23,"1,228",Mar-24,PASIR RIS LINK,Resale,Strata,88,"13,216",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
THE FLORAVALE,"1,361,000","1,388.56",980,Mar-24,WESTWOOD AVENUE,Resale,Strata,129,"10,550",-,Executive Condominium,1,99 yrs lease commencing from 1997,22,Outside Central Region,01 to 05
LAKE LIFE,"1,750,000","1,248.62","1,402",Mar-24,TAO CHING ROAD,Resale,Strata,116,"15,086",-,Executive Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,16 to 20
THE VISIONAIRE,"1,482,000","1,022.58","1,449",Mar-24,CANBERRA DRIVE,Resale,Strata,95,"15,600",-,Executive Condominium,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
BELLEWOODS,"1,358,888","1,065.64","1,275",Mar-24,WOODLANDS AVENUE 5,Resale,Strata,99,"13,726",-,Executive Condominium,1,99 yrs lease commencing from 2013,25,Outside Central Region,06 to 10
THE CRITERION,"1,203,000","1,001.05","1,202",Mar-24,YISHUN STREET 51,Resale,Strata,93,"12,935",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
RIVERPARC RESIDENCE,"1,650,000","1,356.26","1,217",Mar-24,PUNGGOL DRIVE,Resale,Strata,126,"13,095",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
PINEVALE,"2,300,000","2,486.48",925,Mar-24,TAMPINES STREET 73,Resale,Strata,231,"9,957",-,Executive Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,11 to 15
AUSTVILLE RESIDENCES,"1,650,000","1,442.38","1,144",Mar-24,SENGKANG EAST AVENUE,Resale,Strata,134,"12,313",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
PARC LIFE,"990,000",753.48,"1,314",Mar-24,SEMBAWANG CRESCENT,Resale,Strata,70,"14,143",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
TREASURE CREST,"1,610,000","1,151.75","1,398",Mar-24,ANCHORVALE CRESCENT,Resale,Strata,107,"15,047",-,Executive Condominium,1,99 yrs lease commencing from 2015,19,Outside Central Region,11 to 15
BELLEWOODS,"900,000",785.77,"1,145",Mar-24,WOODLANDS AVENUE 5,Resale,Strata,73,"12,329",-,Executive Condominium,1,99 yrs lease commencing from 2013,25,Outside Central Region,01 to 05
THE CRITERION,"1,200,000","1,022.58","1,174",Mar-24,YISHUN STREET 51,Resale,Strata,95,"12,632",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
SOL ACRES,"1,168,000",850.36,"1,374",Mar-24,CHOA CHU KANG GROVE,Resale,Strata,79,"14,785",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,16 to 20
ESPARINA RESIDENCES,"1,630,000","1,001.05","1,628",Mar-24,COMPASSVALE BOW,Resale,Strata,93,"17,527",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
SOL ACRES,"1,450,000","1,065.64","1,361",Mar-24,CHOA CHU KANG GROVE,Resale,Strata,99,"14,646",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,11 to 15
THE CRITERION,"1,170,000",914.94,"1,279",Mar-24,YISHUN STREET 51,Resale,Strata,85,"13,765",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
ARC AT TAMPINES,"1,350,888","1,076.4","1,255",Mar-24,TAMPINES AVENUE 8,Resale,Strata,100,"13,509",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
THE VALES,"1,020,000",764.24,"1,335",Mar-24,ANCHORVALE CRESCENT,Resale,Strata,71,"14,366",-,Executive Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
THE CRITERION,"1,380,000","1,097.93","1,257",Mar-24,YISHUN STREET 51,Resale,Strata,102,"13,529",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
SOL ACRES,"1,430,000","1,097.93","1,302",Mar-24,CHOA CHU KANG GROVE,Resale,Strata,102,"14,020",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,01 to 05
RIVERPARC RESIDENCE,"1,195,000",828.83,"1,442",Mar-24,PUNGGOL DRIVE,Resale,Strata,77,"15,519",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
FORESTVILLE,"1,160,000","1,033.34","1,123",Mar-24,WOODLANDS DRIVE 16,Resale,Strata,96,"12,083",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,01 to 05
BELLEWOODS,"980,000",785.77,"1,247",Mar-24,WOODLANDS AVENUE 5,Resale,Strata,73,"13,425",-,Executive Condominium,1,99 yrs lease commencing from 2013,25,Outside Central Region,06 to 10
SIMEI GREEN CONDOMINIUM,"995,000",968.76,"1,027",Mar-24,SIMEI STREET 4,Resale,Strata,90,"11,056",-,Executive Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
ESPARINA RESIDENCES,"1,585,000","1,001.05","1,583",Mar-24,COMPASSVALE BOW,Resale,Strata,93,"17,043",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
PARC LIFE,"1,250,000",979.52,"1,276",Mar-24,SEMBAWANG CRESCENT,Resale,Strata,91,"13,736",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
RIVERPARC RESIDENCE,"1,080,000",828.83,"1,303",Mar-24,PUNGGOL DRIVE,Resale,Strata,77,"14,026",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
ARC AT TAMPINES,"1,880,000","1,420.85","1,323",Mar-24,TAMPINES AVENUE 8,Resale,Strata,132,"14,242",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
THE CRITERION,"1,290,000","1,097.93","1,175",Mar-24,YISHUN STREET 51,Resale,Strata,102,"12,647",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
THE FLORIDA,"1,400,000","1,388.56","1,008",Mar-24,HOUGANG AVENUE 7,Resale,Strata,129,"10,853",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,06 to 10
HERON BAY,"1,740,000","1,227.1","1,418",Mar-24,UPPER SERANGOON VIEW,Resale,Strata,114,"15,263",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
NORTHWAVE,"882,000",667.37,"1,322",Mar-24,WOODLANDS VIEW,Resale,Strata,62,"14,226",-,Executive Condominium,1,99 yrs lease commencing from 2015,25,Outside Central Region,11 to 15
PARC LIFE,"1,288,000","1,001.05","1,287",Mar-24,SEMBAWANG CRESCENT,Resale,Strata,93,"13,849",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
SOL ACRES,"770,000",495.14,"1,555",Mar-24,CHOA CHU KANG GROVE,Resale,Strata,46,"16,739",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,16 to 20
WESTMERE,"1,479,999","1,431.61","1,034",Mar-24,JURONG EAST STREET 13,Resale,Strata,133,"11,128",-,Executive Condominium,1,99 yrs lease commencing from 1996,22,Outside Central Region,01 to 05
THE TERRACE,"1,450,000","1,076.4","1,347",Mar-24,EDGEDALE PLAINS,Resale,Strata,100,"14,500",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
THE TERRACE,"2,000,000","1,442.38","1,387",Mar-24,EDGEDALE PLAINS,Resale,Strata,134,"14,925",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
THE FLORIDA,"1,318,000","1,313.21","1,004",Mar-24,HOUGANG AVENUE 7,Resale,Strata,122,"10,803",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,11 to 15
THE RAINFOREST,"1,340,000",958,"1,399",Mar-24,CHOA CHU KANG AVENUE 3,Resale,Strata,89,"15,056",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
PRIVE,"1,130,000",818.06,"1,381",Mar-24,PUNGGOL FIELD,Resale,Strata,76,"14,868",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
THE TERRACE,"1,500,000","1,076.4","1,394",Mar-24,EDGEDALE PLAINS,Resale,Strata,100,"15,000",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
ESPARINA RESIDENCES,"1,353,000",828.83,"1,632",Mar-24,COMPASSVALE BOW,Resale,Strata,77,"17,571",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
THE TERRACE,"1,388,000","1,001.05","1,387",Mar-24,EDGEDALE PLAINS,Resale,Strata,93,"14,925",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
RIVERPARC RESIDENCE,"1,600,000","1,076.4","1,486",Mar-24,PUNGGOL DRIVE,Resale,Strata,100,"16,000",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
THE TERRACE,"1,380,000","1,001.05","1,379",Mar-24,EDGEDALE PLAINS,Resale,Strata,93,"14,839",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
THE TERRACE,"1,985,000","1,442.38","1,376",Mar-24,EDGEDALE PLAINS,Resale,Strata,134,"14,813",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
THE VISIONAIRE,"1,575,000","1,140.98","1,380",Mar-24,CANBERRA DRIVE,Resale,Strata,106,"14,858",-,Executive Condominium,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
