Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
LIVIA,"930,888",882.65,"1,055",Mar-22,PASIR RIS GROVE,Resale,Strata,82,"11,352",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
ICON,"1,745,000",936.47,"1,863",Mar-22,GOPENG STREET,Resale,Strata,87,"20,057",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,41 to 45
THE CRISTALLO,"700,000",516.67,"1,355",Mar-22,LORONG K TELOK KURAU,Resale,Strata,48,"14,583",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE SANCTUARY @ GEYLANG,"758,000",559.73,"1,354",Mar-22,LORONG 30 GEYLANG,Resale,Strata,52,"14,577",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE GLADES,"910,000",581.26,"1,566",Mar-22,BEDOK RISE,Resale,Strata,54,"16,852",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
THE PALETTE,"900,000",742.72,"1,212",Mar-22,PASIR RIS GROVE,Resale,Strata,69,"13,043",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"3,400,000","1,689.95","2,012",Mar-22,KEPPEL BAY VIEW,Resale,Strata,157,"21,656",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
PINE GROVE,"1,890,000","1,754.53","1,077",Mar-22,PINE GROVE,Resale,Strata,163,"11,595",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,11 to 15
THE AZURE,"3,030,000","1,711.48","1,770",Mar-22,OCEAN DRIVE,Resale,Strata,159,"19,057",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
MARINA ONE RESIDENCES,"1,758,100",731.95,"2,402",Mar-22,MARINA WAY,Resale,Strata,68,"25,854",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
RIVERSIDE MELODIES,"2,986,800","2,378.84","1,256",Mar-22,ST. MICHAEL'S ROAD,Resale,Strata,221,"13,515",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
THE GREENWICH,"1,048,888",904.18,"1,160",Mar-22,SELETAR ROAD,Resale,Strata,84,"12,487",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
MARINA BAY SUITES,"3,100,000","1,614.6","1,920",Mar-22,CENTRAL BOULEVARD,Resale,Strata,150,"20,667",-,Condominium,1,99 yrs lease commencing from 2007,01,Core Central Region,21 to 25
SMART SUITES,"1,048,000",882.65,"1,187",Mar-22,SIMS AVENUE,Resale,Strata,82,"12,780",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
BOTANNIA,"1,850,000","1,270.15","1,457",Mar-22,WEST COAST PARK,Resale,Strata,118,"15,678",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,06 to 10
MANDALAY TOWERS,"3,200,000","2,508.01","1,276",Mar-22,MANDALAY ROAD,Resale,Strata,233,"13,734",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
BARTLEY RIDGE,"1,300,000",850.36,"1,529",Mar-22,MOUNT VERNON ROAD,Resale,Strata,79,"16,456",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
THE LAKEFRONT RESIDENCES,"1,370,000","1,001.05","1,369",Mar-22,LAKESIDE DRIVE,Resale,Strata,93,"14,731",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,06 to 10
BEACON HEIGHTS,"855,000",667.37,"1,281",Mar-22,MAR THOMA ROAD,Resale,Strata,62,"13,790",-,Condominium,1,999 yrs lease commencing from 1882,12,Rest of Central Region,16 to 20
SEVENTY SAINT PATRICK'S,"2,250,000","1,087.16","2,070",Mar-22,ST. PATRICK'S ROAD,Resale,Strata,101,"22,277",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
FLORIDIAN,"3,950,000","1,851.41","2,134",Mar-22,BUKIT TIMAH ROAD,Resale,Strata,172,"22,965",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
ELLIOT AT THE EAST COAST,"3,400,000","2,357.32","1,442",Mar-22,ELLIOT ROAD,Resale,Strata,219,"15,525",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
TREASURES@G6,"588,000",430.56,"1,366",Mar-22,LORONG 6 GEYLANG,Resale,Strata,40,"14,700",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
TANGLIN REGENCY,"1,400,000",882.65,"1,586",Mar-22,TANGLIN ROAD,Resale,Strata,82,"17,073",-,Condominium,1,99 yrs lease commencing from 1994,10,Core Central Region,11 to 15
WEST BAY CONDOMINIUM,"1,190,000","1,216.33",978,Mar-22,WEST COAST CRESCENT,Resale,Strata,113,"10,531",-,Condominium,1,99 yrs lease commencing from 1991,05,Outside Central Region,01 to 05
HIGHGATE,"1,930,000","1,323.97","1,458",Mar-22,TOH TUCK ROAD,Resale,Strata,123,"15,691",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
PARC ROSEWOOD,"574,000",430.56,"1,333",Mar-22,ROSEWOOD DRIVE,Resale,Strata,40,"14,350",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
THE VERMONT ON CAIRNHILL,"2,086,000",914.94,"2,280",Mar-22,CAIRNHILL RISE,Resale,Strata,85,"24,541",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
SELETAR PARK RESIDENCE,"715,000",527.44,"1,356",Mar-22,SELETAR ROAD,Resale,Strata,49,"14,592",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
CAVENDISH PARK,"1,900,000","1,313.21","1,447",Mar-22,PINE GROVE,Resale,Strata,122,"15,574",-,Condominium,1,99 yrs lease commencing from 1991,21,Rest of Central Region,01 to 05
THE CENTRIS,"1,900,000","2,098.98",905,Mar-22,JURONG WEST CENTRAL 3,Resale,Strata,195,"9,744",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,01 to 05
DAHLIA PARK CONDOMINIUM,"1,288,000","1,280.92","1,006",Mar-22,FLORA DRIVE,Resale,Strata,119,"10,824",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
CENTRA SUITES,"630,000",441.32,"1,428",Mar-22,LORONG 25A GEYLANG,Resale,Strata,41,"15,366",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE LAURELS,"1,580,000",548.96,"2,878",Mar-22,CAIRNHILL ROAD,Resale,Strata,51,"30,980",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
EAST MEADOWS,"1,320,000","1,248.62","1,057",Mar-22,TANAH MERAH KECHIL ROAD,Resale,Strata,116,"11,379",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,01 to 05
LIVIA,"1,400,000","1,323.97","1,057",Mar-22,PASIR RIS GROVE,Resale,Strata,123,"11,382",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
THE POIZ RESIDENCES,"740,000",419.8,"1,763",Mar-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,39,"18,974",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
EAST GALLERIA,"1,580,000",936.47,"1,687",Mar-22,SEA AVENUE,Resale,Strata,87,"18,161",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
BERKELEY RESIDENCES,"1,390,000",882.65,"1,575",Mar-22,LORONG N TELOK KURAU,Resale,Strata,82,"16,951",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE PANORAMA,"2,008,800","1,162.51","1,728",Mar-22,ANG MO KIO AVENUE 2,Resale,Strata,108,"18,600",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,11 to 15
RIVERTREES RESIDENCES,"765,000",581.26,"1,316",Mar-22,FERNVALE CLOSE,Resale,Strata,54,"14,167",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,16 to 20
NINE RESIDENCES,"1,300,000","1,173.28","1,108",Mar-22,YISHUN AVENUE 9,Resale,Strata,109,"11,927",-,Apartment,1,99 yrs lease commencing from 2013,27,Outside Central Region,06 to 10
SKY VUE,"920,000",484.38,"1,899",Mar-22,BISHAN STREET 15,Resale,Strata,45,"20,444",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,36 to 40
WATER PLACE,"2,150,000","1,453.14","1,480",Mar-22,TANJONG RHU ROAD,Resale,Strata,135,"15,926",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,11 to 15
PARC RIVIERA,"1,380,000",904.18,"1,526",Mar-22,WEST COAST VALE,Resale,Strata,84,"16,429",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,31 to 35
THE PARC CONDOMINIUM,"2,200,000","1,420.85","1,548",Mar-22,WEST COAST WALK,Resale,Strata,132,"16,667",-,Condominium,1,Freehold,05,Outside Central Region,06 to 10
THE CREEK @ BUKIT,"1,468,888",936.47,"1,569",Mar-22,TOH TUCK ROAD,Resale,Strata,87,"16,884",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE VENUE RESIDENCES,"780,000",495.14,"1,575",Mar-22,TAI THONG CRESCENT,Resale,Strata,46,"16,957",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
QUEENS PEAK,"855,000",441.32,"1,937",Mar-22,DUNDEE ROAD,Resale,Strata,41,"20,854",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
NEWTON EDGE,"1,780,000","1,184.04","1,503",Mar-22,MAKEWAY AVENUE,Resale,Strata,110,"16,182",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
CENTENNIA SUITES,"3,600,000","1,237.86","2,908",Mar-22,KIM SENG ROAD,Resale,Strata,115,"31,304",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
CARDIFF RESIDENCE,"1,160,000","1,033.34","1,123",Mar-22,CARDIFF GROVE,Resale,Strata,96,"12,083",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
LE QUEST,"748,000",495.14,"1,511",Mar-22,BUKIT BATOK STREET 41,Resale,Strata,46,"16,261",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,06 to 10
CLEMENTI PARK,"2,650,000","1,754.53","1,510",Mar-22,SUNSET WAY,Resale,Strata,163,"16,258",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
AQUARIUS BY THE PARK,"1,320,000","1,227.1","1,076",Mar-22,BEDOK RESERVOIR VIEW,Resale,Strata,114,"11,579",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,16 to 20
CONCOURSE SKYLINE,"1,980,000","1,151.75","1,719",Mar-22,BEACH ROAD,Resale,Strata,107,"18,505",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,21 to 25
NOTTINGHILL SUITES,"750,000",495.14,"1,515",Mar-22,TOH TUCK ROAD,Resale,Strata,46,"16,304",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
D'MIRA,"2,180,000","1,506.96","1,447",Mar-22,BOON TECK ROAD,Resale,Strata,140,"15,571",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE LEVELZ,"1,800,000",979.52,"1,838",Mar-22,FARRER ROAD,Resale,Strata,91,"19,780",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
SILVERSEA,"4,580,000","2,486.48","1,842",Mar-22,MARINE PARADE ROAD,Resale,Strata,231,"19,827",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,11 to 15
PRESIDIO,"1,330,000",968.76,"1,373",Mar-22,CEYLON LANE,Resale,Strata,90,"14,778",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
PARC OASIS,"1,380,000","1,388.56",994,Mar-22,JURONG EAST AVENUE 1,Resale,Strata,129,"10,698",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,06 to 10
SPRING GROVE,"1,600,000","1,011.82","1,581",Mar-22,GRANGE ROAD,Resale,Strata,94,"17,021",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,06 to 10
LA FIESTA,"1,018,000",731.95,"1,391",Mar-22,SENGKANG SQUARE,Resale,Strata,68,"14,971",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
ROSEWOOD SUITES,"1,020,000","1,259.39",810,Mar-22,ROSEWOOD DRIVE,Resale,Strata,117,"8,718",-,Condominium,1,99 yrs lease commencing from 2008,25,Outside Central Region,01 to 05
TWIN VEW,"1,130,000",710.42,"1,591",Mar-22,WEST COAST VALE,Resale,Strata,66,"17,121",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,11 to 15
STRATUM,"615,000",452.09,"1,360",Mar-22,ELIAS ROAD,Resale,Strata,42,"14,643",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
# 1 SUITES,"680,000",559.73,"1,215",Mar-22,LORONG 20 GEYLANG,Resale,Strata,52,"13,077",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
CITY SQUARE RESIDENCES,"940,000",570.49,"1,648",Mar-22,KITCHENER LINK,Resale,Strata,53,"17,736",-,Condominium,1,Freehold,08,Rest of Central Region,11 to 15
STRAITS RESIDENCES,"668,000",430.56,"1,551",Mar-22,JOO CHIAT PLACE,Resale,Strata,40,"16,700",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
BUONA VISTA GARDENS,"1,668,000","1,280.92","1,302",Mar-22,ZEHNDER ROAD,Resale,Strata,119,"14,017",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
TROPICANA CONDOMINIUM,"1,900,000","1,679.18","1,132",Mar-22,JALAN TIGA RATUS,Resale,Strata,156,"12,179",-,Condominium,1,999 yrs lease commencing from 1885,16,Outside Central Region,01 to 05
MELVILLE PARK,"1,130,000","1,453.14",778,Mar-22,SIMEI STREET 1,Resale,Strata,135,"8,370",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,11 to 15
H2O RESIDENCES,"900,000",753.48,"1,194",Mar-22,FERNVALE LINK,Resale,Strata,70,"12,857",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,16 to 20
WATERTOWN,"1,510,000","1,054.87","1,431",Mar-22,PUNGGOL CENTRAL,Resale,Strata,98,"15,408",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
COTE D'AZUR,"2,465,000","1,313.21","1,877",Mar-22,MARINE PARADE ROAD,Resale,Strata,122,"20,205",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,21 to 25
THE MINTON,"1,660,000","1,216.33","1,365",Mar-22,HOUGANG STREET 11,Resale,Strata,113,"14,690",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
HILLSTA,"708,000",570.49,"1,241",Mar-22,PHOENIX ROAD,Resale,Strata,53,"13,358",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,21 to 25
PARC ROSEWOOD,"1,044,000","1,323.97",789,Mar-22,ROSEWOOD DRIVE,Resale,Strata,123,"8,488",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
THE ESTUARY,"1,300,000","1,302.44",998,Mar-22,YISHUN AVENUE 1,Resale,Strata,121,"10,744",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,01 to 05
MARINA ONE RESIDENCES,"1,663,112",710.42,"2,341",Mar-22,MARINA WAY,Resale,Strata,66,"25,199",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
ARCHIPELAGO,"1,470,000","1,033.34","1,423",Mar-22,BEDOK RESERVOIR ROAD,Resale,Strata,96,"15,313",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
SKIES MILTONIA,"800,000",721.19,"1,109",Mar-22,MILTONIA CLOSE,Resale,Strata,67,"11,940",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10
MEADOWS @ PEIRCE,"2,100,000","1,496.2","1,404",Mar-22,UPPER THOMSON ROAD,Resale,Strata,139,"15,108",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
SKY HABITAT,"2,300,000","1,216.33","1,891",Mar-22,BISHAN STREET 15,Resale,Strata,113,"20,354",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,26 to 30
CHANGI RISE CONDOMINIUM,"1,150,000","1,259.39",913,Mar-22,SIMEI RISE,Resale,Strata,117,"9,829",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
PARC OASIS,"1,550,000","1,506.96","1,029",Mar-22,JURONG EAST AVENUE 1,Resale,Strata,140,"11,071",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,16 to 20
SILVERSEA,"5,050,000","2,723.29","1,854",Mar-22,MARINE PARADE ROAD,Resale,Strata,253,"19,960",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,11 to 15
PARC ROSEWOOD,"1,490,000","2,249.68",662,Mar-22,ROSEWOOD DRIVE,Resale,Strata,209,"7,129",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
SKIES MILTONIA,"1,190,000","1,130.22","1,053",Mar-22,MILTONIA CLOSE,Resale,Strata,105,"11,333",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,01 to 05
STRATUM,"880,000",775.01,"1,135",Mar-22,ELIAS ROAD,Resale,Strata,72,"12,222",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
TANGLIN REGENCY,"1,280,000",850.36,"1,505",Mar-22,TANGLIN ROAD,Resale,Strata,79,"16,203",-,Condominium,1,99 yrs lease commencing from 1994,10,Core Central Region,01 to 05
CASTLE GREEN,"1,250,000","1,151.75","1,085",Mar-22,YIO CHU KANG ROAD,Resale,Strata,107,"11,682",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,06 to 10
KINGSFORD . HILLVIEW PEAK,"695,000",516.67,"1,345",Mar-22,HILLVIEW RISE,Resale,Strata,48,"14,479",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
THE TRILINQ,"1,920,000","1,345.5","1,427",Mar-22,JALAN LEMPENG,Resale,Strata,125,"15,360",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,31 to 35
JADE RESIDENCES,"930,000",613.55,"1,516",Mar-22,LEW LIAN VALE,Resale,Strata,57,"16,316",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
SKY VUE,"1,495,000",828.83,"1,804",Mar-22,BISHAN STREET 15,Resale,Strata,77,"19,416",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,26 to 30
SIMS URBAN OASIS,"1,580,000",958,"1,649",Mar-22,SIMS DRIVE,Resale,Strata,89,"17,753",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
CHANGI RISE CONDOMINIUM,"1,060,000","1,130.22",938,Mar-22,SIMEI RISE,Resale,Strata,105,"10,095",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
THE CREST,"1,260,000",613.55,"2,054",Mar-22,PRINCE CHARLES CRESCENT,Resale,Strata,57,"22,105",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,01 to 05
HILLION RESIDENCES,"745,000",473.62,"1,573",Mar-22,JELEBU ROAD,Resale,Strata,44,"16,932",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,16 to 20
HAIG COURT,"2,400,000","1,474.67","1,627",Mar-22,HAIG ROAD,Resale,Strata,137,"17,518",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
ROCHELLE AT NEWTON,"3,400,000","1,862.17","1,826",Mar-22,KENG LEE ROAD,Resale,Strata,173,"19,653",-,Condominium,1,99 yrs lease commencing from 2008,11,Core Central Region,16 to 20
SIMS URBAN OASIS,"1,050,000",624.31,"1,682",Mar-22,SIMS DRIVE,Resale,Strata,58,"18,103",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
SEA ESTA,"770,000",645.84,"1,192",Mar-22,PASIR RIS LINK,Resale,Strata,60,"12,833",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
THE LUXURIE,"1,280,000","1,001.05","1,279",Mar-22,COMPASSVALE ROAD,Resale,Strata,93,"13,763",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
MARINA BAY SUITES,"3,100,000","1,593.07","1,946",Mar-22,CENTRAL BOULEVARD,Resale,Strata,148,"20,946",-,Condominium,1,99 yrs lease commencing from 2007,01,Core Central Region,46 to 50
BARTLEY RIDGE,"770,000",462.85,"1,664",Mar-22,MOUNT VERNON ROAD,Resale,Strata,43,"17,907",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
THE LAKEFRONT RESIDENCES,"1,138,000",764.24,"1,489",Mar-22,LAKESIDE DRIVE,Resale,Strata,71,"16,028",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"930,000",592.02,"1,571",Mar-22,BEDOK SOUTH AVENUE 3,Resale,Strata,55,"16,909",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,01 to 05
SUNSET LODGE,"3,100,000","3,433.72",903,Mar-22,SUNSET CLOSE,Resale,Strata,319,"9,718",-,Condominium,1,Freehold,21,Outside Central Region,-
HIGH PARK RESIDENCES,"1,100,000",871.88,"1,262",Mar-22,FERNVALE ROAD,Resale,Strata,81,"13,580",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
CARIBBEAN AT KEPPEL BAY,"2,150,000","1,216.33","1,768",Mar-22,KEPPEL BAY DRIVE,Resale,Strata,113,"19,027",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
VACANZA @ EAST,"2,180,000","1,937.52","1,125",Mar-22,LENGKONG TUJOH,Resale,Strata,180,"12,111",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
MEADOWS @ PEIRCE,"2,080,000","1,517.72","1,370",Mar-22,UPPER THOMSON ROAD,Resale,Strata,141,"14,752",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
BLISS@KOVAN,"1,800,000","1,227.1","1,467",Mar-22,SIMON LANE,Resale,Strata,114,"15,789",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
WATERFRONT ISLE,"1,075,000",914.94,"1,175",Mar-22,BEDOK RESERVOIR ROAD,Resale,Strata,85,"12,647",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
TWIN VEW,"1,200,000",731.95,"1,639",Mar-22,WEST COAST VALE,Resale,Strata,68,"17,647",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,16 to 20
STARS OF KOVAN,"1,260,000",731.95,"1,721",Mar-22,UPPER SERANGOON ROAD,Resale,Strata,68,"18,529",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10
ROSEWOOD SUITES,"980,000","1,205.57",813,Mar-22,ROSEWOOD DRIVE,Resale,Strata,112,"8,750",-,Condominium,1,99 yrs lease commencing from 2008,25,Outside Central Region,01 to 05
THE SEAWIND,"1,610,000",990.29,"1,626",Mar-22,LORONG M TELOK KURAU,Resale,Strata,92,"17,500",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
NIM GARDENS,"1,960,000","1,829.88","1,071",Mar-22,NIM ROAD,Resale,Strata,170,"11,529",-,Condominium,1,Freehold,28,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"850,000",635.08,"1,338",Mar-22,UPPER SERANGOON VIEW,Resale,Strata,59,"14,407",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
CLEMENTIWOODS CONDOMINIUM,"2,200,000","1,625.36","1,354",Mar-22,WEST COAST ROAD,Resale,Strata,151,"14,570",-,Condominium,1,99 yrs lease commencing from 2006,05,Outside Central Region,01 to 05
EUPHONY GARDENS,"900,000","1,130.22",796,Mar-22,JALAN MATA AYER,Resale,Strata,105,"8,571",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
THE PANORAMA,"1,180,000",775.01,"1,523",Mar-22,ANG MO KIO AVENUE 2,Resale,Strata,72,"16,389",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
THE TRILINQ,"1,588,000",914.94,"1,736",Mar-22,JALAN LEMPENG,Resale,Strata,85,"18,682",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,31 to 35
COTE D'AZUR,"2,200,000","1,313.21","1,675",Mar-22,MARINE PARADE ROAD,Resale,Strata,122,"18,033",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,11 to 15
PARBURY HILL CONDOMINIUM,"1,600,000","1,194.8","1,339",Mar-22,PARBURY AVENUE,Resale,Strata,111,"14,414",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
COUNTRY PARK CONDOMINIUM,"2,050,000","1,356.26","1,512",Mar-22,BEDOK ROAD,Resale,Strata,126,"16,270",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
BERKELEY RESIDENCES,"865,000",559.73,"1,545",Mar-22,LORONG N TELOK KURAU,Resale,Strata,52,"16,635",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE LAKEFRONT RESIDENCES,"720,000",505.91,"1,423",Mar-22,LAKESIDE DRIVE,Resale,Strata,47,"15,319",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,06 to 10
HERITAGE VIEW,"1,268,000",968.76,"1,309",Mar-22,DOVER RISE,Resale,Strata,90,"14,089",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,06 to 10
WATERFRONT KEY,"1,550,000","1,227.1","1,263",Mar-22,BEDOK RESERVOIR ROAD,Resale,Strata,114,"13,596",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,11 to 15
IVORY HEIGHTS,"1,660,000","1,700.71",976,Mar-22,JURONG EAST STREET 13,Resale,Strata,158,"10,506",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,16 to 20
FLO RESIDENCE,"1,460,000","1,345.5","1,085",Mar-22,PUNGGOL FIELD WALK,Resale,Strata,125,"11,680",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
WALLICH RESIDENCE,"7,650,000","2,012.87","3,801",Mar-22,WALLICH STREET,Resale,Strata,187,"40,909",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,56 to 60
KINGSFORD WATERBAY,"635,000",484.38,"1,311",Mar-22,UPPER SERANGOON VIEW,Resale,Strata,45,"14,111",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"815,000",495.14,"1,646",Mar-22,UPPER PAYA LEBAR ROAD,Resale,Strata,46,"17,717",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
A TREASURE TROVE,"915,000",775.01,"1,181",Mar-22,PUNGGOL WALK,Resale,Strata,72,"12,708",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
GLASGOW RESIDENCE,"575,000",430.56,"1,335",Mar-22,GLASGOW ROAD,Resale,Strata,40,"14,375",-,Apartment,1,999 yrs lease commencing from 1886,19,Outside Central Region,01 to 05
